millis,ax,ay,az,gx,gy,gz,mx,my,mz,temp,alt,pitch,yaw,roll
60473,-0.00,0.01,-1.00,-0.06,-0.12,0.00,310.20,326.98,-21.20,27.01,1554.60,0.11,41.36,179.69
60496,0.00,0.00,-1.00,-0.06,-0.18,0.06,310.20,326.98,-21.20,27.01,1550.22,0.05,41.33,179.77
60520,0.00,0.00,-1.00,0.00,-0.12,0.00,310.20,326.98,-21.20,27.03,1552.58,0.02,41.30,179.77
60544,0.00,0.00,-1.00,0.00,-0.12,0.00,310.20,326.98,-21.20,27.02,1551.11,-0.01,41.28,179.75
60569,-0.00,0.00,-1.01,-0.12,-0.18,-0.06,310.20,326.98,-21.20,27.02,1553.68,0.01,41.27,179.78
60593,-0.00,0.00,-1.00,0.06,-0.24,-0.06,314.92,322.24,-28.77,27.01,1553.49,0.04,41.41,179.75
60617,-0.00,0.00,-1.00,0.00,-0.18,-0.06,314.92,322.24,-28.77,26.99,1547.80,0.07,41.53,179.79
60640,0.00,0.00,-1.00,-0.06,-0.18,0.12,314.92,322.24,-28.77,27.01,1551.90,0.04,41.63,179.80
60664,-0.00,0.00,-1.00,-0.06,-0.31,0.00,314.92,322.24,-28.77,27.02,1549.45,0.05,41.71,179.77
60688,-0.00,0.00,-1.00,0.00,-0.12,0.12,314.92,322.24,-28.77,27.00,1553.77,0.05,41.77,179.81
60713,0.00,0.00,-1.00,0.06,-0.12,0.18,297.60,317.51,-36.34,27.00,1551.60,-0.03,41.56,179.80
60737,-0.00,0.00,-1.00,-0.06,-0.06,0.00,297.60,317.51,-36.34,27.03,1552.91,-0.01,41.42,179.80
60760,0.00,0.00,-1.00,0.00,-0.24,0.12,297.60,317.51,-36.34,27.02,1550.43,-0.04,41.30,179.78
60784,-0.00,0.00,-1.01,0.06,-0.12,0.06,297.60,317.51,-36.34,27.02,1551.47,-0.01,41.21,179.79
60808,-0.00,0.00,-1.00,0.00,-0.12,0.06,297.60,317.51,-36.34,27.02,1550.74,0.03,41.14,179.84
60833,0.00,0.00,-1.00,-0.06,-0.12,0.06,303.90,336.46,-21.20,27.00,1552.70,-0.06,40.81,179.85
60857,-0.00,0.00,-1.00,-0.06,-0.18,0.06,303.90,336.46,-21.20,27.04,1550.74,-0.01,40.59,179.88
60881,-0.00,0.00,-1.00,0.06,-0.24,-0.06,303.90,336.46,-21.20,27.01,1551.41,0.07,40.41,179.83
60904,-0.00,0.00,-1.00,0.06,-0.18,-0.06,303.90,336.46,-21.20,27.02,1549.88,0.07,40.28,179.82
60928,-0.00,0.01,-1.00,-0.12,-0.12,0.00,303.90,336.46,-21.20,27.01,1553.92,0.06,40.17,179.77
60952,-0.00,0.00,-1.00,-0.06,-0.12,0.12,299.17,315.93,-22.71,26.99,1549.39,0.07,40.36,179.75
60977,0.00,0.00,-1.00,-0.06,-0.12,0.06,299.17,315.93,-22.71,27.03,1551.07,0.04,40.52,179.77
61001,-0.00,0.00,-1.00,0.00,-0.18,0.06,299.17,315.93,-22.71,27.02,1552.12,0.05,40.64,179.81
61024,0.00,0.00,-1.01,0.00,-0.18,0.00,299.17,315.93,-22.71,27.01,1550.95,0.03,40.74,179.79
61048,-0.00,0.00,-1.00,0.00,-0.12,-0.06,299.17,315.93,-22.71,27.00,1554.47,0.02,40.83,179.79
61072,0.00,0.00,-1.00,-0.06,-0.18,0.00,310.20,326.98,-24.23,27.01,1551.10,0.01,40.90,179.80
61097,0.00,0.00,-1.01,0.00,-0.12,-0.06,310.20,326.98,-24.23,27.01,1551.62,-0.01,40.97,179.79
61121,-0.00,0.00,-1.00,0.00,-0.12,0.06,310.20,326.98,-24.23,27.02,1552.02,0.01,41.01,179.82
61144,-0.00,0.00,-1.00,-0.06,-0.06,0.00,310.20,326.98,-24.23,27.00,1550.31,0.02,41.05,179.87
61168,-0.00,0.00,-1.00,-0.06,-0.18,0.00,310.20,326.98,-24.23,27.00,1549.97,0.02,41.08,179.81
61192,-0.00,0.00,-1.00,0.00,-0.18,0.00,310.20,326.98,-24.23,27.01,1550.31,0.02,41.11,179.79
61215,-0.00,0.00,-1.00,-0.06,-0.12,0.12,310.20,311.19,-33.31,27.03,1552.18,0.03,41.37,179.75
61241,-0.00,0.00,-1.01,-0.06,-0.06,0.00,310.20,311.19,-33.31,27.01,1553.52,0.03,41.60,179.76
61264,-0.00,0.00,-1.00,0.00,-0.12,0.06,310.20,311.19,-33.31,27.02,1549.97,0.05,41.78,179.79
61288,-0.00,0.01,-1.00,-0.06,-0.24,0.06,310.20,311.19,-33.31,27.01,1551.53,0.08,41.93,179.75
61312,-0.00,0.00,-1.00,0.06,-0.18,0.00,310.20,311.19,-33.31,27.02,1550.73,0.08,42.05,179.80
61336,-0.00,0.00,-1.00,0.00,-0.12,0.06,307.05,311.19,-36.34,27.01,1550.77,0.07,42.10,179.78
61361,0.00,0.00,-1.00,0.00,-0.06,0.00,307.05,311.19,-36.34,27.02,1550.37,0.03,42.14,179.80
61384,0.00,0.00,-1.00,0.00,-0.18,0.00,307.05,311.19,-36.34,27.01,1550.43,0.02,42.17,179.83
61416,-0.00,0.00,-1.00,0.12,-0.18,-0.06,307.05,311.19,-36.34,27.02,1549.79,0.03,42.21,179.81
61448,-0.00,0.00,-1.00,-0.06,-0.12,0.00,292.88,328.56,-31.80,27.02,1551.53,0.04,41.36,179.87
61471,-0.00,0.00,-1.00,0.06,-0.12,0.06,292.88,328.56,-31.80,27.01,1552.27,0.06,40.92,179.86
61495,-0.00,0.00,-1.01,0.00,-0.18,0.00,292.88,328.56,-31.80,27.01,1550.80,0.03,40.59,179.86
61525,0.00,0.00,-1.00,0.00,-0.18,-0.06,292.88,328.56,-31.80,27.04,1549.02,-0.01,40.27,179.83
61548,-0.00,0.00,-1.00,0.06,-0.18,0.06,292.88,328.56,-31.80,27.00,1553.40,0.00,40.08,179.85
61572,-0.00,0.00,-1.00,-0.06,-0.12,0.12,305.47,315.93,-43.91,27.04,1553.00,0.03,40.37,179.78
61596,-0.00,0.00,-1.00,0.00,-0.18,0.06,305.47,315.93,-43.91,27.03,1551.44,0.09,40.61,179.76
61619,-0.00,0.00,-1.01,0.00,-0.12,0.12,305.47,315.93,-43.91,27.04,1549.94,0.09,40.80,179.74
61645,-0.00,0.00,-1.01,0.00,-0.18,0.00,305.47,315.93,-43.91,27.03,1550.68,0.08,40.98,179.79
61668,0.00,0.00,-1.01,0.00,-0.24,0.00,305.47,315.93,-43.91,27.03,1552.69,0.05,41.12,179.76
61692,-0.00,0.00,-1.00,-0.06,-0.12,0.06,299.17,328.56,-31.80,27.01,1552.97,0.02,40.88,179.78
61716,-0.00,0.00,-1.00,0.00,-0.18,0.06,299.17,328.56,-31.80,27.01,1552.67,0.06,40.69,179.83
61739,-0.00,0.00,-1.01,0.00,-0.12,0.00,299.17,328.56,-31.80,27.02,1553.37,0.04,40.55,179.82
61763,-0.00,0.00,-1.00,0.00,-0.06,-0.06,299.17,328.56,-31.80,27.01,1553.13,0.03,40.44,179.82
61788,0.00,0.00,-1.00,0.00,-0.12,0.06,299.17,328.56,-31.80,27.04,1551.01,0.01,40.35,179.78
61812,0.00,0.00,-1.00,0.18,-0.12,0.00,307.05,320.66,-33.31,27.02,1552.85,0.01,40.56,179.84
61836,-0.00,0.00,-1.00,-0.06,-0.18,0.00,307.05,320.66,-33.31,27.04,1551.84,0.03,40.73,179.80
61859,-0.00,0.00,-1.00,0.06,-0.12,0.06,307.05,320.66,-33.31,27.04,1552.14,0.07,40.86,179.79
61883,-0.00,0.00,-1.00,0.00,-0.06,0.06,307.05,320.66,-33.31,27.02,1549.79,0.10,40.98,179.77
61908,-0.00,0.00,-1.01,0.12,-0.18,0.00,307.05,320.66,-33.31,27.03,1552.26,0.07,41.07,179.80
61932,-0.00,0.00,-1.01,0.06,-0.18,0.12,307.05,320.66,-33.31,27.03,1554.13,0.07,41.15,179.80
61956,0.00,0.00,-1.00,0.00,-0.18,0.00,296.02,331.72,-31.80,27.01,1554.01,0.00,40.76,179.83
61979,-0.00,0.00,-1.00,0.00,-0.24,0.00,296.02,331.72,-31.80,27.04,1551.78,0.01,40.47,179.86
62003,-0.00,-0.00,-1.01,0.00,-0.24,0.06,296.02,331.72,-31.80,27.02,1554.19,-0.00,40.25,179.94
62027,-0.00,0.00,-1.00,0.06,-0.12,0.00,296.02,331.72,-31.80,27.02,1551.78,-0.00,40.07,179.90
62052,-0.00,0.00,-1.00,0.00,-0.12,0.06,296.02,331.72,-31.80,27.03,1550.18,-0.00,39.93,179.86
62076,0.00,0.01,-1.00,0.06,-0.18,-0.06,316.49,320.66,-33.31,27.04,1551.99,-0.02,40.34,179.77
62099,-0.00,0.00,-1.00,0.00,-0.12,0.12,316.49,320.66,-33.31,27.05,1552.14,0.02,40.68,179.74
62123,0.00,0.01,-1.00,0.00,-0.18,0.06,316.49,320.66,-33.31,27.04,1551.23,0.02,40.96,179.68
62147,-0.00,0.00,-1.01,0.12,-0.12,0.00,316.49,320.66,-33.31,27.00,1551.28,0.04,41.20,179.74
62172,-0.00,0.00,-1.00,0.00,-0.18,0.00,316.49,320.66,-33.31,27.06,1551.93,0.06,41.42,179.76
62196,-0.00,0.00,-1.00,-0.06,-0.12,0.06,300.75,323.82,-45.43,27.03,1553.43,0.05,41.25,179.76
62219,0.00,0.00,-1.00,0.06,-0.18,0.06,300.75,323.82,-45.43,27.04,1550.34,0.02,41.11,179.79
62243,-0.00,0.00,-1.00,0.06,-0.18,-0.06,300.75,323.82,-45.43,27.04,1551.28,0.02,41.01,179.81
62267,-0.00,0.01,-1.00,0.06,-0.18,0.00,300.75,323.82,-45.43,27.01,1551.41,0.04,40.93,179.74
62290,-0.00,0.00,-1.00,0.06,-0.12,0.12,300.75,323.82,-45.43,27.01,1552.29,0.06,40.85,179.81
62316,0.00,0.01,-1.00,0.00,-0.24,0.00,327.52,312.77,-43.91,27.03,1549.97,0.06,41.36,179.74
62340,0.00,0.00,-1.00,0.00,-0.12,0.18,327.52,312.77,-43.91,27.04,1548.80,0.05,41.76,179.75
62363,-0.00,0.00,-1.00,0.00,-0.18,0.00,327.52,312.77,-43.91,27.05,1553.15,0.08,42.11,179.79
62387,-0.00,0.00,-1.00,0.00,-0.12,0.18,327.52,312.77,-43.91,27.04,1551.62,0.09,42.40,179.79
62410,-0.00,0.00,-1.00,0.12,-0.18,0.06,327.52,312.77,-43.91,27.02,1552.88,0.08,42.66,179.78
62436,-0.00,0.00,-1.00,0.00,-0.12,0.06,294.45,330.14,-24.23,27.06,1549.81,0.04,41.86,179.86
62460,-0.00,0.00,-1.00,-0.06,-0.18,0.00,294.45,330.14,-24.23,27.03,1549.75,0.01,41.30,179.83
62483,0.00,0.00,-1.00,0.06,-0.18,0.06,294.45,330.14,-24.23,27.03,1551.62,-0.03,40.87,179.82
62507,0.00,0.00,-1.00,0.00,-0.24,0.18,294.45,330.14,-24.23,27.03,1550.61,-0.04,40.54,179.79
62531,0.00,0.00,-1.00,0.06,-0.06,0.12,294.45,330.14,-24.23,27.04,1550.98,-0.05,40.29,179.77
62555,-0.00,0.00,-1.00,0.12,-0.18,0.12,299.17,319.09,-22.71,27.03,1552.14,-0.02,40.40,179.76
62584,-0.00,0.00,-1.00,-0.06,-0.18,0.12,299.17,319.09,-22.71,27.02,1550.15,0.00,40.52,179.78
62607,0.00,0.00,-1.00,0.00,-0.12,0.06,299.17,319.09,-22.71,27.03,1552.08,-0.02,40.58,179.76
62631,-0.00,0.00,-1.00,0.12,-0.18,0.06,299.17,319.09,-22.71,27.04,1551.77,0.04,40.64,179.79
62655,-0.00,0.00,-1.00,0.06,-0.18,0.00,299.17,319.09,-22.71,27.05,1552.81,0.10,40.69,179.81
62679,-0.00,0.00,-1.00,0.18,-0.18,-0.06,310.20,314.35,-18.17,27.04,1550.79,0.08,40.98,179.81
62704,0.00,0.00,-1.00,0.06,-0.12,0.00,310.20,314.35,-18.17,27.04,1550.39,0.05,41.24,179.82
62728,0.00,0.00,-1.01,0.12,-0.12,0.00,310.20,314.35,-18.17,27.03,1548.81,0.03,41.44,179.81
62751,0.00,0.00,-1.01,0.12,-0.12,0.00,310.20,314.35,-18.17,27.06,1551.10,-0.00,41.61,179.87
62775,0.00,0.01,-1.00,-0.06,-0.12,0.00,310.20,314.35,-18.17,27.02,1551.59,-0.01,41.74,179.80
62799,-0.00,0.00,-1.00,0.06,-0.12,0.00,300.75,323.82,-18.17,27.04,1552.38,0.01,41.49,179.79
62844,0.00,0.01,-1.00,-0.06,-0.12,0.12,300.75,323.82,-18.17,27.03,1548.59,-0.02,41.13,179.70
62869,-0.00,0.00,-1.01,0.06,-0.12,0.00,300.75,323.82,-18.17,27.05,1548.07,0.01,41.00,179.80
62893,-0.00,0.00,-1.00,0.06,-0.12,0.06,300.75,323.82,-18.17,27.06,1550.67,0.01,40.92,179.82
62917,0.00,0.00,-1.01,-0.06,-0.18,0.00,300.75,323.82,-18.17,27.03,1551.78,-0.00,40.85,179.84
62940,-0.00,0.00,-1.00,0.00,-0.12,0.06,302.32,312.77,-31.80,27.03,1552.81,0.02,41.01,179.83
62964,-0.00,0.00,-1.00,0.06,-0.18,0.12,302.32,312.77,-31.80,27.03,1552.94,0.07,41.15,179.82
62989,-0.00,0.00,-1.01,0.00,-0.12,0.00,302.32,312.77,-31.80,27.05,1551.83,0.05,41.26,179.81
63013,-0.00,0.00,-1.01,-0.06,-0.12,-0.06,302.32,312.77,-31.80,27.03,1550.58,0.08,41.35,179.81
63037,-0.00,0.00,-1.00,0.00,-0.18,0.12,302.32,312.77,-31.80,27.03,1552.60,0.07,41.42,179.82
63060,-0.00,0.00,-1.00,-0.06,-0.18,0.06,313.35,323.82,-24.23,27.03,1552.38,0.11,41.49,179.81
63084,0.00,0.00,-1.00,0.06,-0.12,0.06,313.35,323.82,-24.23,27.03,1553.24,0.02,41.54,179.80
63108,0.00,0.00,-1.00,0.00,-0.24,-0.06,313.35,323.82,-24.23,27.04,1553.06,-0.01,41.59,179.78
63133,0.00,0.00,-1.01,-0.06,-0.18,0.06,313.35,323.82,-24.23,27.04,1549.72,-0.01,41.62,179.77
63157,-0.00,0.00,-1.00,0.00,-0.12,0.06,313.35,323.82,-24.23,27.05,1551.25,0.02,41.65,179.78
63181,-0.00,0.00,-1.00,0.00,-0.18,0.00,299.17,315.93,-28.77,27.05,1553.30,0.07,41.55,179.82
63204,-0.00,0.00,-1.00,-0.06,-0.12,0.12,299.17,315.93,-28.77,27.03,1550.12,0.08,41.46,179.86
63228,0.00,0.00,-1.01,0.00,-0.24,0.06,299.17,315.93,-28.77,27.04,1551.55,0.00,41.40,179.85
63253,-0.00,0.00,-1.00,0.06,-0.12,0.18,299.17,315.93,-28.77,27.03,1551.71,0.00,41.34,179.89
63277,0.00,0.00,-1.00,0.06,-0.24,0.06,299.17,315.93,-28.77,27.04,1550.27,-0.00,41.30,179.89
63301,0.00,0.00,-1.00,0.12,-0.12,0.06,300.75,317.51,-12.11,27.01,1553.73,-0.01,41.27,179.87
63325,-0.00,0.00,-1.00,0.12,-0.06,0.00,300.75,317.51,-12.11,27.06,1551.59,0.07,41.25,179.87
63348,-0.00,0.01,-1.00,0.06,-0.18,0.00,300.75,317.51,-12.11,27.05,1551.62,0.08,41.23,179.79
63372,0.00,0.00,-1.00,0.18,-0.24,0.06,300.75,317.51,-12.11,27.04,1550.52,0.01,41.22,179.78
63397,0.00,0.00,-1.01,0.06,-0.06,0.06,300.75,317.51,-12.11,27.04,1552.72,-0.01,41.20,179.87
63421,0.00,0.00,-1.00,0.12,-0.18,0.06,300.75,326.98,-24.23,27.04,1551.16,-0.03,41.01,179.82
63445,-0.00,0.00,-1.00,0.12,-0.24,-0.06,300.75,326.98,-24.23,27.04,1553.06,0.01,40.86,179.79
63468,-0.00,0.00,-1.00,0.00,-0.18,0.06,300.75,326.98,-24.23,27.06,1550.85,0.02,40.75,179.78
63492,-0.00,0.00,-1.01,0.00,-0.18,-0.06,300.75,326.98,-24.23,27.06,1550.82,0.04,40.66,179.79
63517,0.00,0.00,-1.00,0.00,-0.12,0.00,300.75,326.98,-24.23,27.07,1553.73,-0.00,40.58,179.76
63541,0.00,0.00,-1.00,0.12,-0.18,0.00,303.90,330.14,-24.23,27.04,1550.24,-0.01,40.53,179.78
63565,-0.00,0.00,-1.00,0.12,-0.12,0.12,303.90,330.14,-24.23,27.04,1551.46,0.02,40.49,179.83
63588,-0.00,0.00,-1.00,0.12,-0.18,-0.06,303.90,330.14,-24.23,27.05,1551.89,0.05,40.46,179.86
63612,-0.00,0.00,-1.00,0.00,-0.24,0.12,303.90,330.14,-24.23,27.04,1554.46,0.06,40.43,179.81
63636,-0.00,0.01,-1.01,-0.06,-0.12,0.00,303.90,330.14,-24.23,27.05,1552.84,0.10,40.41,179.76
63665,-0.00,0.00,-1.00,0.00,-0.18,0.06,307.05,330.14,-33.31,27.05,1549.50,0.07,40.46,179.78
63689,-0.00,0.00,-1.00,0.06,-0.12,0.06,307.05,330.14,-33.31,27.07,1548.58,0.05,40.50,179.76
63713,-0.00,0.00,-1.00,0.00,-0.18,0.12,307.05,330.14,-33.31,27.05,1548.67,0.05,40.52,179.83
63736,-0.00,0.01,-1.01,0.06,-0.18,0.00,307.05,330.14,-33.31,27.06,1551.09,0.07,40.54,179.75
63760,-0.00,0.00,-1.00,0.06,-0.12,0.12,307.05,330.14,-33.31,27.05,1551.98,0.08,40.56,179.78
63794,0.00,0.00,-1.00,0.00,-0.12,0.12,308.62,328.56,-25.74,27.05,1550.54,-0.00,40.65,179.76
63818,0.00,0.00,-1.00,0.00,-0.18,-0.06,308.62,328.56,-25.74,27.06,1552.23,-0.01,40.71,179.76
63841,-0.00,0.00,-1.00,-0.06,-0.12,0.00,308.62,328.56,-25.74,27.06,1550.70,0.00,40.75,179.74
63865,-0.00,0.00,-1.00,-0.06,-0.18,0.06,308.62,328.56,-25.74,27.05,1550.70,0.05,40.78,179.73
63889,-0.00,0.00,-1.01,0.00,-0.18,0.06,308.62,328.56,-25.74,27.05,1549.63,0.04,40.81,179.73
63914,-0.00,0.00,-1.01,-0.06,-0.12,0.06,310.20,320.66,-33.31,27.06,1553.08,0.06,40.99,179.77
63938,0.00,0.01,-1.00,0.00,-0.18,0.00,310.20,320.66,-33.31,27.04,1549.75,0.03,41.14,179.74
63962,0.00,0.00,-1.00,0.06,-0.18,0.00,310.20,320.66,-33.31,27.05,1552.01,0.02,41.25,179.77
63985,-0.00,0.00,-1.00,0.12,-0.18,-0.06,310.20,320.66,-33.31,27.07,1551.89,0.02,41.35,179.81
64009,0.00,0.00,-1.01,-0.06,-0.12,0.18,310.20,320.66,-33.31,27.07,1550.82,0.00,41.42,179.80
64033,-0.00,0.00,-1.00,0.12,-0.18,0.00,314.92,338.04,-16.66,27.05,1550.21,0.01,41.26,179.79
64058,0.00,0.00,-1.01,0.06,-0.12,0.00,314.92,338.04,-16.66,27.07,1550.63,-0.00,41.13,179.78
64082,0.00,0.00,-1.00,0.12,-0.12,0.06,314.92,338.04,-16.66,27.03,1552.56,-0.08,41.04,179.78
64105,0.00,0.00,-1.00,0.06,-0.24,0.06,314.92,338.04,-16.66,27.06,1549.53,-0.05,40.96,179.82
64129,-0.00,0.01,-1.00,0.00,-0.12,0.00,314.92,338.04,-16.66,27.05,1550.27,-0.03,40.90,179.75
64153,-0.00,0.00,-1.00,0.00,-0.18,0.06,314.92,338.04,-16.66,27.04,1550.82,0.01,40.86,179.80
64178,-0.00,0.00,-1.00,-0.06,-0.24,-0.06,311.77,315.93,-46.94,27.04,1551.77,0.07,41.13,179.82
64202,-0.00,0.00,-1.00,0.06,-0.12,0.12,311.77,315.93,-46.94,27.04,1550.82,0.07,41.33,179.83
64226,0.00,0.00,-1.00,0.00,-0.06,0.06,311.77,315.93,-46.94,27.04,1551.52,0.00,41.50,179.79
64267,-0.00,0.00,-1.00,0.06,-0.12,0.12,311.77,315.93,-46.94,27.05,1552.66,0.06,41.75,179.79
64291,-0.00,0.00,-1.00,0.06,-0.18,0.06,307.05,317.51,-27.26,27.06,1552.07,0.07,41.75,179.79
64315,0.00,0.01,-1.00,0.00,-0.12,0.00,307.05,317.51,-27.26,27.04,1550.88,0.03,41.75,179.73
64340,-0.00,0.00,-1.00,0.00,-0.18,0.06,307.05,317.51,-27.26,27.04,1553.79,0.06,41.74,179.75
64364,-0.00,0.00,-1.01,0.00,-0.18,0.06,307.05,317.51,-27.26,27.07,1552.41,0.05,41.74,179.79
64388,0.00,0.00,-1.00,0.00,-0.24,-0.06,307.05,317.51,-27.26,27.06,1552.35,0.02,41.75,179.83
64411,0.00,0.00,-1.00,0.00,0.00,0.06,303.90,320.66,-21.20,27.04,1550.54,-0.06,41.63,179.84
64435,-0.00,0.00,-1.00,-0.06,-0.12,0.00,303.90,320.66,-21.20,27.07,1551.64,-0.00,41.53,179.83
64460,-0.00,0.00,-1.01,-0.06,-0.12,0.00,303.90,320.66,-21.20,27.07,1550.54,0.01,41.46,179.87
64484,-0.00,0.00,-1.00,0.06,-0.18,0.00,303.90,320.66,-21.20,27.04,1550.94,0.03,41.40,179.88
64508,0.00,0.00,-1.00,0.00,-0.12,-0.06,303.90,320.66,-21.20,27.05,1550.09,0.00,41.36,179.87
64531,0.00,0.00,-1.00,0.06,-0.12,0.06,311.77,319.09,-28.77,27.03,1551.34,-0.00,41.48,179.83
64555,-0.00,0.00,-1.00,0.00,-0.12,0.06,311.77,319.09,-28.77,27.08,1550.14,0.02,41.59,179.79
64579,-0.00,0.00,-1.00,0.00,-0.18,0.00,311.77,319.09,-28.77,27.07,1551.40,0.10,41.67,179.82
64604,-0.00,0.00,-1.01,0.06,-0.18,0.06,311.77,319.09,-28.77,27.06,1551.73,0.07,41.75,179.82
64628,-0.00,0.01,-1.00,0.00,-0.18,0.00,311.77,319.09,-28.77,27.04,1551.27,0.07,41.80,179.76
64651,-0.00,0.00,-1.00,-0.06,-0.12,0.06,303.90,317.51,-15.14,27.03,1550.14,0.07,41.73,179.77
64675,-0.00,0.00,-1.00,0.00,-0.18,0.06,303.90,317.51,-15.14,27.04,1550.20,0.04,41.67,179.78
64699,-0.00,0.00,-1.00,0.00,-0.12,0.06,303.90,317.51,-15.14,27.05,1553.11,0.09,41.63,179.79
64728,-0.00,0.00,-1.01,0.00,-0.18,-0.06,303.90,317.51,-15.14,27.05,1549.99,0.05,41.59,179.80
64752,0.00,0.00,-1.00,0.00,-0.12,0.00,303.90,317.51,-15.14,27.07,1550.91,-0.00,41.56,179.82
64776,-0.00,0.00,-1.00,0.06,-0.24,0.12,313.35,326.98,-21.20,27.05,1550.45,0.01,41.54,179.78
64800,-0.00,0.00,-1.00,0.00,-0.18,0.06,313.35,326.98,-21.20,27.05,1548.67,0.01,41.53,179.80
64823,-0.00,0.00,-1.00,0.00,-0.18,-0.06,313.35,326.98,-21.20,27.06,1550.94,0.02,41.53,179.81
64847,-0.00,0.00,-1.00,0.06,-0.18,-0.06,313.35,326.98,-21.20,27.10,1552.22,0.03,41.52,179.84
64872,-0.00,0.01,-1.00,0.12,-0.18,0.00,313.35,326.98,-21.20,27.06,1551.76,0.02,41.51,179.72
64896,-0.00,0.00,-1.00,0.00,-0.18,0.00,313.35,326.98,-21.20,27.05,1550.45,0.07,41.51,179.78
64920,0.00,0.00,-1.00,0.00,-0.18,0.12,307.05,317.51,-24.23,27.06,1549.96,0.04,41.55,179.78
64943,-0.00,0.01,-1.00,0.00,-0.12,0.00,307.05,317.51,-24.23,27.05,1552.22,0.06,41.59,179.75
64967,-0.00,0.00,-1.00,0.00,-0.06,0.00,307.05,317.51,-24.23,27.09,1553.02,0.05,41.62,179.75
64992,-0.00,0.01,-1.00,0.12,-0.12,0.06,307.05,317.51,-24.23,27.07,1550.20,0.08,41.65,179.72
65016,-0.00,0.00,-1.01,0.06,-0.06,0.12,307.05,317.51,-24.23,27.07,1552.22,0.08,41.66,179.73
65040,-0.00,0.00,-1.00,0.00,-0.18,0.00,299.17,312.77,-22.71,27.07,1549.90,0.08,41.62,179.77
65063,0.00,0.00,-1.00,0.06,-0.12,0.00,299.17,312.77,-22.71,27.04,1550.17,0.03,41.58,179.79
65087,-0.00,0.00,-1.00,-0.06,-0.18,0.12,299.17,312.77,-22.71,27.07,1551.76,0.05,41.55,179.80
65111,-0.00,0.00,-1.00,0.06,-0.18,0.00,299.17,312.77,-22.71,27.06,1551.52,0.04,41.53,179.81
65136,0.00,0.00,-1.00,0.00,-0.24,0.06,299.17,312.77,-22.71,27.07,1552.90,0.02,41.51,179.79
65160,0.00,0.00,-1.00,0.12,0.00,-0.06,299.17,325.40,-31.80,27.05,1550.47,-0.01,41.25,179.85
65183,-0.00,0.00,-1.00,-0.06,-0.06,-0.06,299.17,325.40,-31.80,27.08,1550.17,-0.01,41.05,179.85
65207,-0.00,0.01,-1.00,-0.06,-0.12,0.06,299.17,325.40,-31.80,27.07,1550.72,-0.01,40.89,179.78
65231,-0.00,0.00,-1.00,0.00,-0.12,-0.06,299.17,325.40,-31.80,27.07,1554.49,0.04,40.77,179.77
65256,-0.00,0.00,-1.00,0.00,-0.24,-0.12,299.17,325.40,-31.80,27.05,1550.51,0.04,40.67,179.81
65280,-0.00,0.01,-1.00,-0.06,-0.06,0.00,307.05,311.19,-24.23,27.09,1551.43,0.07,40.96,179.75
65304,-0.00,0.00,-1.00,0.12,-0.18,0.12,307.05,311.19,-24.23,27.07,1551.89,0.07,41.20,179.76
65327,-0.00,0.00,-1.00,0.00,-0.12,0.00,307.05,311.19,-24.23,27.05,1550.78,0.07,41.41,179.80
65351,-0.00,0.00,-1.01,-0.06,-0.12,-0.06,307.05,311.19,-24.23,27.05,1550.63,0.07,41.58,179.77
65375,-0.00,0.00,-1.00,-0.12,-0.12,0.00,307.05,311.19,-24.23,27.07,1552.83,0.11,41.72,179.77
65400,-0.00,0.00,-1.00,0.00,-0.24,-0.06,307.05,320.66,-27.26,27.07,1548.76,0.07,41.66,179.79
65424,-0.00,0.00,-1.00,0.00,-0.06,0.06,307.05,320.66,-27.26,27.04,1550.84,0.04,41.62,179.80
65447,0.00,0.00,-1.01,0.00,-0.18,0.00,307.05,320.66,-27.26,27.06,1550.93,0.02,41.59,179.81
65471,-0.00,0.00,-1.01,0.06,-0.12,0.00,307.05,320.66,-27.26,27.07,1550.26,0.01,41.57,179.79
65494,0.00,0.00,-1.01,0.00,-0.18,0.06,307.05,320.66,-27.26,27.05,1551.12,-0.01,41.55,179.81
65520,-0.00,0.00,-1.00,0.00,-0.06,0.06,299.17,328.56,-28.77,27.06,1550.93,0.02,41.19,179.79
65544,-0.00,0.00,-1.00,0.06,-0.18,0.00,299.17,328.56,-28.77,27.06,1552.77,0.02,40.93,179.81
65567,0.00,0.00,-1.00,-0.06,-0.12,0.00,299.17,328.56,-28.77,27.07,1553.17,-0.01,40.74,179.78
65591,0.00,0.00,-1.00,0.00,-0.18,0.06,299.17,328.56,-28.77,27.08,1550.41,-0.02,40.58,179.82
65615,-0.00,0.00,-1.00,-0.06,-0.12,0.00,299.17,328.56,-28.77,27.06,1550.81,-0.01,40.47,179.81
65638,-0.00,0.00,-1.00,0.00,-0.12,0.06,297.60,330.14,-24.23,27.08,1551.76,0.00,40.30,179.82
65680,-0.00,0.00,-1.00,0.00,-0.12,0.06,297.60,330.14,-24.23,27.07,1552.68,0.00,40.09,179.88
65703,-0.00,0.00,-1.00,0.00,-0.12,0.06,297.60,330.14,-24.23,27.06,1547.66,0.05,40.01,179.82
65727,-0.00,0.00,-1.00,-0.06,-0.06,0.06,297.60,330.14,-24.23,27.08,1551.61,0.07,39.95,179.79
65750,-0.00,0.00,-1.00,0.00,-0.18,0.12,297.60,330.14,-24.23,27.06,1553.66,0.07,39.91,179.77
